event_id,logged,level,user,log_name,opcode,task_category,computer,keyword
4798,2026-04-24 06:55:52,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 06:55:30,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:55:25,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:55:25,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:54:38,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:54:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:52:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:52:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:51:20,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:50:59,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:50:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:50:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:50:22,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:50:22,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:50:21,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:50:21,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:50:07,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:50:07,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:50:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:50:05,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:50:05,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:50:02,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:50:02,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:50:01,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:49:24,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:48:54,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:48:53,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:48:53,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:48:42,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:48:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:48:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:47:20,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:46:58,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:46:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:46:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:46:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:45:58,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:45:36,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:44:58,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:44:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:44:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:44:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:43:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:42:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:42:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:42:02,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:41:41,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:41:20,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:41:18,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4797,2026-04-24 06:41:15,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:40:48,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:40:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:40:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:40:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:39:48,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:36,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:35,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:39:23,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:14,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:13,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:12,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:11,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:39:04,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:39:02,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:38:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:38:30,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:38:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:38:05,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:38:01,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:37:40,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:37:19,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:36:53,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:36:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:36:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:36:05,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:35:49,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:35:22,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:35:21,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:34:58,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:34:53,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:34:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:34:26,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:34:05,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:34:02,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:34:01,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:33:40,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:33:22,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:33:09,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:32:48,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:32:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:32:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:32:05,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:32:05,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:32:01,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:32:00,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:31:48,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 06:31:03,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:30:59,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:30:59,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:30:59,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:30:56,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:30:56,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:30:54,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:30:53,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:30:38,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:30:34,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:30:22,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:30:22,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:30:16,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:29:56,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:29:55,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:29:54,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 06:29:54,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:29:51,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:29:51,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5059,2026-04-24 06:29:51,Audit Success,,Security,Info,Key migration operation.,DESKTOP-8LN1BLF,Audit Success
5061,2026-04-24 06:29:51,Audit Success,,Security,Info,Cryptographic operation.,DESKTOP-8LN1BLF,Audit Success
5058,2026-04-24 06:29:51,Audit Success,,Security,Info,Key file operation.,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:29:49,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:41,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:41,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:29:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:39,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:39,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:29:38,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:37,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:37,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5059,2026-04-24 06:29:36,Audit Success,,Security,Info,Key migration operation.,DESKTOP-8LN1BLF,Audit Success
5061,2026-04-24 06:29:36,Audit Success,,Security,Info,Cryptographic operation.,DESKTOP-8LN1BLF,Audit Success
5058,2026-04-24 06:29:36,Audit Success,,Security,Info,Key file operation.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:29:33,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:33,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:33,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 06:29:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:32,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:32,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 06:29:32,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-24 06:29:32,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:29:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:25,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:25,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:29:24,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:29:24,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:29:24,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:05:28,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:04:24,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:01:53,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:01:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:01:11,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:00:50,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5382,2026-04-24 06:00:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:00:37,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 06:00:35,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 06:00:35,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:00:28,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 06:00:02,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:59:53,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:59:52,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:59:06,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:58:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:58:33,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:58:33,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:57:48,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:57:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:57:15,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:57:15,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:57:03,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:57:03,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 05:57:02,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:57:02,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:57:02,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:57:02,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:57:01,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:57:01,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:57:00,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:57:00,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:56:59,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:56:59,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5059,2026-04-24 05:56:57,Audit Success,,Security,Info,Key migration operation.,DESKTOP-8LN1BLF,Audit Success
5061,2026-04-24 05:56:57,Audit Success,,Security,Info,Cryptographic operation.,DESKTOP-8LN1BLF,Audit Success
5058,2026-04-24 05:56:57,Audit Success,,Security,Info,Key file operation.,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 05:56:56,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:56:51,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:56:51,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:56:45,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:56:45,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:56:40,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:56:19,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:55:51,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:55:33,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:55:33,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:55:29,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:55:08,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:55:05,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:54:57,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:54,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:54,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:54:52,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:52,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:52,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5024,2026-04-24 05:54:52,Audit Success,,Security,Info,The Windows Firewall service started successfully.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:51,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:51,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 05:54:47,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:47,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:47,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5033,2026-04-24 05:54:47,Audit Success,,Security,Info,The Windows Firewall Driver started successfully.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:46,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:46,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:45,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:45,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:44,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:44,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-24 05:54:44,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:54:43,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:43,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-24 05:54:43,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4902,2026-04-24 05:54:43,Audit Success,,Security,Info,The Per-user audit policy table was created.,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:54:42,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4608,2026-04-24 05:54:42,Audit Success,,Security,Info,Windows is starting up.,DESKTOP-8LN1BLF,Audit Success
6417,2026-04-24 05:54:42,Audit Success,,Security,Info,The FIPS mode crypto selftests succeeded.,DESKTOP-8LN1BLF,Audit Success
4688,2026-04-24 05:54:42,Audit Success,,Security,Info,A new process has been created.,DESKTOP-8LN1BLF,Audit Success
4688,2026-04-24 05:54:38,Audit Success,,Security,Info,A new process has been created.,DESKTOP-8LN1BLF,Audit Success
4688,2026-04-24 05:54:37,Audit Success,,Security,Info,A new process has been created.,DESKTOP-8LN1BLF,Audit Success
4826,2026-04-24 05:54:37,Audit Success,,Security,Info,Application Generated,DESKTOP-8LN1BLF,Audit Success
4696,2026-04-24 05:54:37,Audit Success,,Security,Info,A primary token was assigned to process.,DESKTOP-8LN1BLF,Audit Success
1100,2026-04-24 05:54:24,Audit Success,,Security,Info,The event logging service has shut down.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:54:08,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:50,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:50,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:53:46,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:46,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:46,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:34,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:34,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:53:25,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:21,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:21,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:53:17,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:12,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:12,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:53:12,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5024,2026-04-24 05:53:12,Audit Success,,Security,Info,The Windows Firewall service started successfully.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:11,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:11,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:10,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:10,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
